campaign_id,campaign_name,advertiser_id,agency_id,platform_id,segment_id,status,start_date,end_date,target_impressions,cpm_usd
CMP-1098,Audi — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-018,AGN-006,PLT-010,SEG-006,Completed,2024-04-19,2024-06-27,27402299,23.08
CMP-1099,Budweiser — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-019,AGN-008,PLT-015,SEG-013,Completed,2024-04-20,2024-06-26,37026278,37.5
CMP-1100,Pepsi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-020,AGN-010,PLT-020,SEG-020,Completed,2024-04-21,2024-06-25,31349463,34.48
CMP-1101,Gatorade — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-021,AGN-012,PLT-005,SEG-027,Completed,2024-04-22,2024-06-24,11242622,34.65
CMP-1102,State Farm — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-022,AGN-014,PLT-010,SEG-034,Completed,2024-04-23,2024-06-23,14164402,28.0
CMP-1103,Progressive — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-023,AGN-016,PLT-015,SEG-041,Completed,2024-04-24,2024-06-22,23686012,41.43
CMP-1104,Allstate — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-024,AGN-018,PLT-020,SEG-048,Completed,2024-04-25,2024-06-21,31189908,14.28
CMP-1105,Capital One — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-025,AGN-020,PLT-005,SEG-055,Completed,2024-04-26,2024-06-20,36949803,36.11
CMP-1106,Chase — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-026,AGN-022,PLT-010,SEG-062,Completed,2024-04-27,2024-06-19,30287622,33.15
CMP-1107,American Express — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-027,AGN-024,PLT-015,SEG-069,Completed,2024-04-28,2024-06-18,19562588,12.87
CMP-1108,Visa — Eurosport International — Males 18–34 Q2 Package,ADV-028,AGN-026,PLT-020,SEG-076,Completed,2024-04-29,2024-06-17,25099147,23.97
CMP-1109,Mastercard — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-029,AGN-028,PLT-005,SEG-083,Completed,2024-04-30,2024-06-16,16526851,23.14
CMP-1110,Target — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-030,AGN-030,PLT-010,SEG-090,Completed,2024-04-01,2024-06-30,26271474,12.69
CMP-1111,Walmart — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-031,AGN-002,PLT-015,SEG-097,Completed,2024-04-02,2024-06-29,21235436,16.73
CMP-1112,Home Depot — Eurosport International — Young Adults 18–29 Q2 Package,ADV-032,AGN-004,PLT-020,SEG-104,Completed,2024-04-03,2024-06-28,27889220,31.35
CMP-1113,Lowe's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-033,AGN-006,PLT-005,SEG-111,Completed,2024-04-04,2024-06-27,38289673,31.74
CMP-1114,Best Buy — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-034,AGN-008,PLT-010,SEG-118,Completed,2024-04-05,2024-06-26,22604630,31.7
CMP-1115,Expedia — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-035,AGN-010,PLT-015,SEG-005,Completed,2024-04-06,2024-06-25,18518802,14.23
CMP-1116,Booking.com — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-036,AGN-012,PLT-020,SEG-012,Completed,2024-04-07,2024-06-24,7473403,39.68
CMP-1117,Delta Air Lines — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-037,AGN-014,PLT-005,SEG-019,Completed,2024-04-08,2024-06-23,16881614,32.8
CMP-1118,American Airlines — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-038,AGN-016,PLT-010,SEG-026,Completed,2024-04-09,2024-06-22,35008060,20.21
CMP-1119,Marriott — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-039,AGN-018,PLT-015,SEG-033,Completed,2024-04-10,2024-06-21,32274547,25.31
CMP-1120,Hilton — Eurosport International — Males 18–34 Q2 Package,ADV-040,AGN-020,PLT-020,SEG-040,Completed,2024-04-11,2024-06-20,15052006,32.21
CMP-1121,Subway — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-041,AGN-022,PLT-005,SEG-047,Completed,2024-04-12,2024-06-19,39269942,27.58
CMP-1122,Domino's — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-042,AGN-024,PLT-010,SEG-054,Completed,2024-04-13,2024-06-18,29123813,31.59
CMP-1123,KFC — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-043,AGN-026,PLT-015,SEG-061,Completed,2024-04-14,2024-06-17,6852881,28.13
CMP-1124,Burger King — Eurosport International — Young Adults 18–29 Q2 Package,ADV-044,AGN-028,PLT-020,SEG-068,Completed,2024-04-15,2024-06-16,22690869,34.23
CMP-1125,Starbucks — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-045,AGN-030,PLT-005,SEG-075,Completed,2024-04-16,2024-06-30,20229834,14.25
CMP-1126,Dunkin' — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-046,AGN-002,PLT-010,SEG-082,Completed,2024-04-17,2024-06-29,30925821,36.79
CMP-1127,Spotify — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-047,AGN-004,PLT-015,SEG-089,Completed,2024-04-18,2024-06-28,17470206,31.54
CMP-1128,YouTube Premium — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-048,AGN-006,PLT-020,SEG-096,Completed,2024-04-19,2024-06-27,18969199,13.38
CMP-1129,Uber — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-049,AGN-008,PLT-005,SEG-103,Completed,2024-04-20,2024-06-26,30590953,30.44
CMP-1130,Lyft — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-050,AGN-010,PLT-010,SEG-110,Completed,2024-04-21,2024-06-25,23073656,24.7
CMP-1131,Coca-Cola — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-051,AGN-012,PLT-015,SEG-117,Completed,2024-04-22,2024-06-24,17280629,15.14
CMP-1132,Samsung — Eurosport International — Males 18–34 Q2 Package,ADV-052,AGN-014,PLT-020,SEG-004,Completed,2024-04-23,2024-06-23,20152586,17.65
CMP-1133,Geico — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-053,AGN-016,PLT-005,SEG-011,Completed,2024-04-24,2024-06-22,26241347,40.54
CMP-1134,Nike — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-054,AGN-018,PLT-010,SEG-018,Completed,2024-04-25,2024-06-21,29055420,41.63
CMP-1135,Apple — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-055,AGN-020,PLT-015,SEG-025,Completed,2024-04-26,2024-06-20,9428586,27.33
CMP-1136,Toyota — Eurosport International — Young Adults 18–29 Q2 Package,ADV-056,AGN-022,PLT-020,SEG-032,Completed,2024-04-27,2024-06-19,31962114,39.76
CMP-1137,McDonald's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-057,AGN-024,PLT-005,SEG-039,Completed,2024-04-28,2024-06-18,25481902,23.47
CMP-1138,Verizon — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-058,AGN-026,PLT-010,SEG-046,Completed,2024-04-29,2024-06-17,37666347,15.39
CMP-1139,Amazon — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-059,AGN-028,PLT-015,SEG-053,Completed,2024-04-30,2024-06-16,35283389,16.36
CMP-1140,Microsoft — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-060,AGN-030,PLT-020,SEG-060,Completed,2024-04-01,2024-06-30,20746236,32.92
CMP-1141,Procter & Gamble — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-061,AGN-002,PLT-005,SEG-067,Completed,2024-04-02,2024-06-29,28815165,20.88
CMP-1142,Unilever — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-062,AGN-004,PLT-010,SEG-074,Completed,2024-04-03,2024-06-28,13444161,38.0
CMP-1143,AT&T — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-063,AGN-006,PLT-015,SEG-081,Completed,2024-04-04,2024-06-27,2853776,17.56
CMP-1144,T-Mobile — Eurosport International — Males 18–34 Q2 Package,ADV-064,AGN-008,PLT-020,SEG-088,Completed,2024-04-05,2024-06-26,20009598,28.44
CMP-1145,Ford — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-065,AGN-010,PLT-005,SEG-095,Completed,2024-04-06,2024-06-25,10611263,32.07
CMP-1146,Chevrolet — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-066,AGN-012,PLT-010,SEG-102,Completed,2024-04-07,2024-06-24,24290175,36.66
CMP-1147,BMW — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-067,AGN-014,PLT-015,SEG-109,Completed,2024-04-08,2024-06-23,3483687,36.26
CMP-1148,Audi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-068,AGN-016,PLT-020,SEG-116,Completed,2024-04-09,2024-06-22,26642942,38.72
CMP-1149,Budweiser — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-069,AGN-018,PLT-005,SEG-003,Completed,2024-04-10,2024-06-21,33263130,34.9
CMP-1150,Pepsi — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-070,AGN-020,PLT-010,SEG-010,Completed,2024-04-11,2024-06-20,31796099,28.04
CMP-1151,Gatorade — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-071,AGN-022,PLT-015,SEG-017,Completed,2024-04-12,2024-06-19,34636391,23.36
CMP-1152,State Farm — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-072,AGN-024,PLT-020,SEG-024,Completed,2024-04-13,2024-06-18,36431399,26.81
CMP-1153,Progressive — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-073,AGN-026,PLT-005,SEG-031,Completed,2024-04-14,2024-06-17,19022833,29.15
CMP-1154,Allstate — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-074,AGN-028,PLT-010,SEG-038,Completed,2024-04-15,2024-06-16,29018383,35.2
CMP-1155,Capital One — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-075,AGN-030,PLT-015,SEG-045,Completed,2024-04-16,2024-06-30,10057173,26.7
CMP-1156,Chase — Eurosport International — Males 18–34 Q2 Package,ADV-076,AGN-002,PLT-020,SEG-052,Completed,2024-04-17,2024-06-29,32762346,28.23
CMP-1157,American Express — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-077,AGN-004,PLT-005,SEG-059,Completed,2024-04-18,2024-06-28,25151969,21.49
CMP-1158,Visa — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-078,AGN-006,PLT-010,SEG-066,Completed,2024-04-19,2024-06-27,24741191,24.34
CMP-1159,Mastercard — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-079,AGN-008,PLT-015,SEG-073,Completed,2024-04-20,2024-06-26,2770576,34.44
CMP-1160,Target — Eurosport International — Young Adults 18–29 Q2 Package,ADV-080,AGN-010,PLT-020,SEG-080,Completed,2024-04-21,2024-06-25,26121538,40.94
CMP-1161,Walmart — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-081,AGN-012,PLT-005,SEG-087,Completed,2024-04-22,2024-06-24,21563850,31.23
CMP-1162,Home Depot — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-082,AGN-014,PLT-010,SEG-094,Completed,2024-04-23,2024-06-23,14815141,39.36
CMP-1163,Lowe's — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-083,AGN-016,PLT-015,SEG-101,Completed,2024-04-24,2024-06-22,29578237,26.65
CMP-1164,Best Buy — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-084,AGN-018,PLT-020,SEG-108,Completed,2024-04-25,2024-06-21,38285684,28.39
CMP-1165,Expedia — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-085,AGN-020,PLT-005,SEG-115,Completed,2024-04-26,2024-06-20,35147234,27.07
CMP-1166,Booking.com — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-086,AGN-022,PLT-010,SEG-002,Completed,2024-04-27,2024-06-19,14612771,14.09
CMP-1167,Delta Air Lines — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-087,AGN-024,PLT-015,SEG-009,Completed,2024-04-28,2024-06-18,14567507,19.84
CMP-1168,American Airlines — Eurosport International — Males 18–34 Q2 Package,ADV-088,AGN-026,PLT-020,SEG-016,Completed,2024-04-29,2024-06-17,22405773,38.38
CMP-1169,Marriott — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-089,AGN-028,PLT-005,SEG-023,Completed,2024-04-30,2024-06-16,32559462,14.03
CMP-1170,Hilton — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-090,AGN-030,PLT-010,SEG-030,Completed,2024-04-01,2024-06-30,32383289,19.81
CMP-1171,Subway — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-091,AGN-002,PLT-015,SEG-037,Completed,2024-04-02,2024-06-29,15372721,24.22
CMP-1172,Domino's — Eurosport International — Young Adults 18–29 Q2 Package,ADV-092,AGN-004,PLT-020,SEG-044,Completed,2024-04-03,2024-06-28,20686685,13.26
CMP-1173,KFC — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-093,AGN-006,PLT-005,SEG-051,Completed,2024-04-04,2024-06-27,15411606,16.17
CMP-1174,Burger King — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-094,AGN-008,PLT-010,SEG-058,Completed,2024-04-05,2024-06-26,6798844,29.0
CMP-1175,Starbucks — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-095,AGN-010,PLT-015,SEG-065,Completed,2024-04-06,2024-06-25,31726938,17.13
CMP-1176,Dunkin' — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-096,AGN-012,PLT-020,SEG-072,Completed,2024-04-07,2024-06-24,11248716,30.51
CMP-1177,Spotify — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-097,AGN-014,PLT-005,SEG-079,Completed,2024-04-08,2024-06-23,15723491,35.01
CMP-1178,YouTube Premium — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-098,AGN-016,PLT-010,SEG-086,Completed,2024-04-09,2024-06-22,32622383,22.22
CMP-1179,Uber — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-099,AGN-018,PLT-015,SEG-093,Completed,2024-04-10,2024-06-21,22992194,27.93
CMP-1180,Lyft — Eurosport International — Males 18–34 Q2 Package,ADV-100,AGN-020,PLT-020,SEG-100,Completed,2024-04-11,2024-06-20,33892965,36.45
CMP-1181,Coca-Cola — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-101,AGN-022,PLT-005,SEG-107,Completed,2024-04-12,2024-06-19,33335432,27.2
CMP-1182,Samsung — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-102,AGN-024,PLT-010,SEG-114,Completed,2024-04-13,2024-06-18,24668143,32.82
CMP-1183,Geico — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-103,AGN-026,PLT-015,SEG-001,Completed,2024-04-14,2024-06-17,25665602,26.25
CMP-1184,Nike — Eurosport International — Young Adults 18–29 Q2 Package,ADV-104,AGN-028,PLT-020,SEG-008,Completed,2024-04-15,2024-06-16,7865441,12.88
CMP-1185,Apple — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-105,AGN-030,PLT-005,SEG-015,Completed,2024-04-16,2024-06-30,27847530,29.47
CMP-1186,Toyota — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-106,AGN-002,PLT-010,SEG-022,Completed,2024-04-17,2024-06-29,14019579,39.59
CMP-1187,McDonald's — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-107,AGN-004,PLT-015,SEG-029,Completed,2024-04-18,2024-06-28,16349454,34.19
CMP-1188,Verizon — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-108,AGN-006,PLT-020,SEG-036,Completed,2024-04-19,2024-06-27,37624143,17.73
CMP-1189,Amazon — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-109,AGN-008,PLT-005,SEG-043,Completed,2024-04-20,2024-06-26,31926055,14.67
CMP-1190,Microsoft — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-110,AGN-010,PLT-010,SEG-050,Completed,2024-04-21,2024-06-25,34346518,38.17
CMP-1191,Procter & Gamble — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-111,AGN-012,PLT-015,SEG-057,Completed,2024-04-22,2024-06-24,20826200,21.43
CMP-1192,Unilever — Eurosport International — Males 18–34 Q2 Package,ADV-112,AGN-014,PLT-020,SEG-064,Completed,2024-04-23,2024-06-23,10318371,41.56
CMP-1193,AT&T — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-113,AGN-016,PLT-005,SEG-071,Completed,2024-04-24,2024-06-22,20450350,18.35
CMP-1194,T-Mobile — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-114,AGN-018,PLT-010,SEG-078,Completed,2024-04-25,2024-06-21,10010732,15.56
CMP-1195,Ford — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-115,AGN-020,PLT-015,SEG-085,Completed,2024-04-26,2024-06-20,15974088,26.97
CMP-1196,Chevrolet — Eurosport International — Young Adults 18–29 Q2 Package,ADV-116,AGN-022,PLT-020,SEG-092,Completed,2024-04-27,2024-06-19,36519343,25.59
CMP-1197,BMW — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-117,AGN-024,PLT-005,SEG-099,Completed,2024-04-28,2024-06-18,29122923,24.14
CMP-1198,Audi — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-118,AGN-026,PLT-010,SEG-106,Completed,2024-04-29,2024-06-17,22540199,26.49
CMP-1199,Budweiser — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-119,AGN-028,PLT-015,SEG-113,Completed,2024-04-30,2024-06-16,22592877,41.17
CMP-1200,Pepsi — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-120,AGN-030,PLT-020,SEG-120,Completed,2024-04-01,2024-06-30,15113244,16.15
CMP-1201,Gatorade — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-121,AGN-002,PLT-005,SEG-007,Completed,2024-04-02,2024-06-29,8119255,16.96
CMP-1202,State Farm — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-122,AGN-004,PLT-010,SEG-014,Completed,2024-04-03,2024-06-28,20146024,23.11
CMP-1203,Progressive — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-123,AGN-006,PLT-015,SEG-021,Completed,2024-04-04,2024-06-27,38940998,38.69
CMP-1204,Allstate — Eurosport International — Males 18–34 Q2 Package,ADV-124,AGN-008,PLT-020,SEG-028,Completed,2024-04-05,2024-06-26,34747620,26.36
CMP-1205,Capital One — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-125,AGN-010,PLT-005,SEG-035,Completed,2024-04-06,2024-06-25,17191356,17.21
CMP-1206,Chase — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-126,AGN-012,PLT-010,SEG-042,Completed,2024-04-07,2024-06-24,32042750,20.12
CMP-1207,American Express — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-127,AGN-014,PLT-015,SEG-049,Completed,2024-04-08,2024-06-23,2916327,20.87
CMP-1208,Visa — Eurosport International — Young Adults 18–29 Q2 Package,ADV-128,AGN-016,PLT-020,SEG-056,Completed,2024-04-09,2024-06-22,4656012,29.14
CMP-1209,Mastercard — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-129,AGN-018,PLT-005,SEG-063,Completed,2024-04-10,2024-06-21,29906686,20.36
CMP-1210,Target — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-130,AGN-020,PLT-010,SEG-070,Completed,2024-04-11,2024-06-20,36891568,16.79
CMP-1211,Walmart — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-131,AGN-022,PLT-015,SEG-077,Completed,2024-04-12,2024-06-19,15782434,36.9
CMP-1212,Home Depot — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-132,AGN-024,PLT-020,SEG-084,Completed,2024-04-13,2024-06-18,22119909,36.89
CMP-1213,Lowe's — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-133,AGN-026,PLT-005,SEG-091,Completed,2024-04-14,2024-06-17,15210937,22.1
CMP-1214,Best Buy — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-134,AGN-028,PLT-010,SEG-098,Completed,2024-04-15,2024-06-16,8253357,38.43
CMP-1215,Expedia — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-135,AGN-030,PLT-015,SEG-105,Completed,2024-04-16,2024-06-30,36347658,39.01
CMP-1216,Booking.com — Eurosport International — Males 18–34 Q2 Package,ADV-136,AGN-002,PLT-020,SEG-112,Completed,2024-04-17,2024-06-29,15875091,39.57
CMP-1217,Delta Air Lines — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-137,AGN-004,PLT-005,SEG-119,Completed,2024-04-18,2024-06-28,8794637,31.12
CMP-1218,American Airlines — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-138,AGN-006,PLT-010,SEG-006,Completed,2024-04-19,2024-06-27,24410203,35.92
CMP-1219,Marriott — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-139,AGN-008,PLT-015,SEG-013,Completed,2024-04-20,2024-06-26,20954817,38.16
CMP-1220,Hilton — Eurosport International — Young Adults 18–29 Q2 Package,ADV-140,AGN-010,PLT-020,SEG-020,Completed,2024-04-21,2024-06-25,21608012,14.2
CMP-1221,Subway — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-141,AGN-012,PLT-005,SEG-027,Completed,2024-04-22,2024-06-24,23895719,40.28
CMP-1222,Domino's — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-142,AGN-014,PLT-010,SEG-034,Completed,2024-04-23,2024-06-23,27652895,23.84
CMP-1223,KFC — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-143,AGN-016,PLT-015,SEG-041,Completed,2024-04-24,2024-06-22,33633430,14.24
CMP-1224,Burger King — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-144,AGN-018,PLT-020,SEG-048,Completed,2024-04-25,2024-06-21,11142824,22.9
CMP-1225,Starbucks — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-145,AGN-020,PLT-005,SEG-055,Completed,2024-04-26,2024-06-20,12044621,12.71
CMP-1226,Dunkin' — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-146,AGN-022,PLT-010,SEG-062,Completed,2024-04-27,2024-06-19,22004054,31.05
CMP-1227,Spotify — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-147,AGN-024,PLT-015,SEG-069,Completed,2024-04-28,2024-06-18,28537922,23.07
CMP-1228,YouTube Premium — Eurosport International — Males 18–34 Q2 Package,ADV-148,AGN-026,PLT-020,SEG-076,Completed,2024-04-29,2024-06-17,6654817,14.34
CMP-1229,Uber — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-149,AGN-028,PLT-005,SEG-083,Completed,2024-04-30,2024-06-16,28021933,17.4
CMP-1230,Lyft — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-150,AGN-030,PLT-010,SEG-090,Completed,2024-04-01,2024-06-30,24773470,28.23
CMP-1231,Coca-Cola — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-151,AGN-002,PLT-015,SEG-097,Completed,2024-04-02,2024-06-29,26060576,38.96
CMP-1232,Samsung — Eurosport International — Young Adults 18–29 Q2 Package,ADV-152,AGN-004,PLT-020,SEG-104,Completed,2024-04-03,2024-06-28,5981121,17.32
CMP-1233,Geico — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-153,AGN-006,PLT-005,SEG-111,Completed,2024-04-04,2024-06-27,7000042,13.45
CMP-1234,Nike — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-154,AGN-008,PLT-010,SEG-118,Completed,2024-04-05,2024-06-26,26217383,16.39
CMP-1235,Apple — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-155,AGN-010,PLT-015,SEG-005,Completed,2024-04-06,2024-06-25,28702205,22.62
CMP-1236,Toyota — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-156,AGN-012,PLT-020,SEG-012,Completed,2024-04-07,2024-06-24,22454948,24.89
CMP-1237,McDonald's — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-157,AGN-014,PLT-005,SEG-019,Completed,2024-04-08,2024-06-23,23708486,22.37
CMP-1238,Verizon — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-158,AGN-016,PLT-010,SEG-026,Completed,2024-04-09,2024-06-22,36290613,18.67
CMP-1239,Amazon — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-159,AGN-018,PLT-015,SEG-033,Completed,2024-04-10,2024-06-21,3183866,41.35
CMP-1240,Microsoft — Eurosport International — Males 18–34 Q2 Package,ADV-160,AGN-020,PLT-020,SEG-040,Completed,2024-04-11,2024-06-20,4424926,25.59
CMP-1241,Procter & Gamble — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-161,AGN-022,PLT-005,SEG-047,Completed,2024-04-12,2024-06-19,22946073,36.71
CMP-1242,Unilever — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-162,AGN-024,PLT-010,SEG-054,Completed,2024-04-13,2024-06-18,23924185,38.05
CMP-1243,AT&T — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-163,AGN-026,PLT-015,SEG-061,Completed,2024-04-14,2024-06-17,24021056,25.48
CMP-1244,T-Mobile — Eurosport International — Young Adults 18–29 Q2 Package,ADV-164,AGN-028,PLT-020,SEG-068,Completed,2024-04-15,2024-06-16,13984490,33.06
CMP-1245,Ford — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-165,AGN-030,PLT-005,SEG-075,Completed,2024-04-16,2024-06-30,15792902,37.43
CMP-1246,Chevrolet — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-166,AGN-002,PLT-010,SEG-082,Completed,2024-04-17,2024-06-29,37003053,28.09
CMP-1247,BMW — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-167,AGN-004,PLT-015,SEG-089,Completed,2024-04-18,2024-06-28,17495517,13.45
CMP-1248,Audi — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-168,AGN-006,PLT-020,SEG-096,Completed,2024-04-19,2024-06-27,13410607,16.48
CMP-1249,Budweiser — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-169,AGN-008,PLT-005,SEG-103,Completed,2024-04-20,2024-06-26,25018506,19.68
CMP-1250,Pepsi — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-170,AGN-010,PLT-010,SEG-110,Completed,2024-04-21,2024-06-25,4236161,27.58
